theta_index,theta_dot_index,theta0,theta_dot0,classification,final_time,final_theta,final_theta_dot,total_impacts,downhill_impacts,uphill_impacts,rolling_speed,gamma,alpha,gravity,length,mass,num_spokes
0,96,-0.13269908169872413,0.5999999999999996,rolling,7.389999999999887,-0.12103111298655343,1.9574145038095194,18,18,0,1.9647669921298325,0.26,0.39269908169872414,9.81,1,1,8
0,97,-0.13269908169872413,0.6374999999999997,rolling,7.329999999999888,-0.11793186655150582,1.9555622333524891,18,18,0,1.964767465328184,0.26,0.39269908169872414,9.81,1,1,8
0,98,-0.13269908169872413,0.6749999999999998,rolling,7.269999999999889,-0.13269319686833747,1.9647954795695763,18,18,0,1.9647679659543378,0.26,0.39269908169872414,9.81,1,1,8
0,99,-0.13269908169872413,0.7124999999999999,rolling,7.22999999999989,-0.12122223305801477,1.9575303799162247,18,18,0,1.9647684972824313,0.26,0.39269908169872414,9.81,1,1,8
0,100,-0.13269908169872413,0.75,rolling,7.189999999999891,-0.1195994437415144,1.9565533175019092,18,18,0,1.9647690570700933,0.26,0.39269908169872414,9.81,1,1,8
0,101,-0.13269908169872413,0.7874999999999996,rolling,7.149999999999892,-0.12567839014634202,1.9602784122968795,18,18,0,1.96476964345755,0.26,0.39269908169872414,9.81,1,1,8
0,102,-0.13269908169872413,0.8249999999999997,rolling,6.7499999999999005,-0.12837420281387496,1.9619837282605754,17,17,0,1.9647378471912245,0.26,0.39269908169872414,9.81,1,1,8
0,103,-0.13269908169872413,0.8624999999999998,rolling,6.719999999999901,-0.12613881814744154,1.9605648265030131,17,17,0,1.964739137206536,0.26,0.39269908169872414,9.81,1,1,8
0,104,-0.13269908169872413,0.8999999999999999,rolling,6.689999999999902,-0.12815086962753833,1.9618411399284064,17,17,0,1.9647404843872076,0.26,0.39269908169872414,9.81,1,1,8
0,105,-0.13269908169872413,0.9375,rolling,6.669999999999902,-0.11417372008842264,1.953375576498198,17,17,0,1.9647418893599575,0.26,0.39269908169872414,9.81,1,1,8
0,106,-0.13269908169872413,0.9749999999999996,rolling,6.639999999999903,-0.1228420090771006,1.95851585025711,17,17,0,1.9647433513632364,0.26,0.39269908169872414,9.81,1,1,8
